Transaction ID,Transaction Date,Account Name,Transaction Description,Transaction Line Description,Amount (One column), ,Debit Amount (Two Column Approach),Credit Amount (Two Column Approach),Other Accounts for this Transaction,Customer,Vendor,Invoice Number,Bill Number,Notes / Memo,Amount Before Sales Tax,Sales Tax Amount,Sales Tax Name,Transaction Date Added,Transaction Date Last Modified,Account Group,Account Type,Account ID
1007894440674614649,2020-08-07,Payroll Employer Taxes,"Payroll period ending Aug 7, 2020",Total employer tax expense,66.14,,66.14,,"Payroll Gross Pay, Payroll Liabilities",,,,,,66.14,,,2020-08-10,2020-08-10,Expense,Payroll Expense,
1007894440674614649,2020-08-07,Payroll Liabilities,"Payroll period ending Aug 7, 2020",Total net pay owing to employees,642.21,,,642.21,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,642.21,,,2020-08-10,2020-08-10,Liability,Due For Payroll,
1007894440674614649,2020-08-07,Payroll Liabilities,"Payroll period ending Aug 7, 2020",Total employee tax owing to third parties,157.79,,,157.79,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,157.79,,,2020-08-10,2020-08-10,Liability,Due For Payroll,
1007894440674614649,2020-08-07,Payroll Liabilities,"Payroll period ending Aug 7, 2020",Total employer tax owing to third parties,66.14,,,66.14,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,66.14,,,2020-08-10,2020-08-10,Liability,Due For Payroll,
1007104008986319907,2020-08-08,S09 - Free Business Checking,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-22.56,,,22.56,Cigs,,,,,,-22.56,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007104008986319907,2020-08-08,Cigs,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-22.56,,22.56,,S09 - Free Business Checking,,,,,,-22.56,,,2020-08-05,2020-09-18,Equity,Business Owner Contribution and Drawing,
1007104009003097124,2020-08-08,S09 - Free Business Checking,"POS #0000006MVR3F AMAZON.COM*MF6Y03 - MEMO=POS, Withdrawal, Processed",,-21.17,,,21.17,COVID Expenses,,,,,,-21.17,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007104009003097124,2020-08-08,COVID Expenses,"POS #0000006MVR3F AMAZON.COM*MF6Y03 - MEMO=POS, Withdrawal, Processed",,21.17,,21.17,,S09 - Free Business Checking,,,,,,21.17,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1007104009011485733,2020-08-08,S09 - Free Business Checking,"PAYMENT ADOBE ACROPRO SUBS - MEMO=BillPayment, Withdrawal, Processed",,-14.99,,,14.99,Computer – Software,,,,,,-14.99,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007104009011485733,2020-08-08,Computer – Software,"PAYMENT ADOBE ACROPRO SUBS - MEMO=BillPayment, Withdrawal, Processed",,14.99,,14.99,,S09 - Free Business Checking,,,,,,14.99,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1007104009028262950,2020-08-08,S09 - Free Business Checking,Lowe's,,-107.89,,,107.89,COVID Expenses,,,,,,-107.89,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007104009028262950,2020-08-08,COVID Expenses,Lowe's,,107.89,,107.89,,S09 - Free Business Checking,,,,,,107.89,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1008558468673593239,2020-08-08,S09 - Free Business Checking,"POS #0000006MVS2V AMAZON.COM*MF3R84 - MEMO=POS, Withdrawal, Processed",,-37.05,,,37.05,COVID Expenses,,,,,,-37.05,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468673593239,2020-08-08,COVID Expenses,"POS #0000006MVS2V AMAZON.COM*MF3R84 - MEMO=POS, Withdrawal, Processed",,37.05,,37.05,,S09 - Free Business Checking,,,,,,37.05,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1008558468681981848,2020-08-08,S09 - Free Business Checking,"POS #0000006MVOXJ AMAZON.COM*MF4IP7 - MEMO=POS, Withdrawal, Processed",,-67.78,,,67.78,COVID Expenses,,,,,,-67.78,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468681981848,2020-08-08,COVID Expenses,"POS #0000006MVOXJ AMAZON.COM*MF4IP7 - MEMO=POS, Withdrawal, Processed",,67.78,,67.78,,S09 - Free Business Checking,,,,,,67.78,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1007104008969542690,2020-08-09,S09 - Free Business Checking,"POS #383T2S6Z5AO4 AMAZON.COM*MF3CT6 - MEMO=POS, Withdrawal, Processed",,-47.66,,,47.66,COVID Expenses,,,,,,-47.66,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007104008969542690,2020-08-09,COVID Expenses,"POS #383T2S6Z5AO4 AMAZON.COM*MF3CT6 - MEMO=POS, Withdrawal, Processed",,47.66,,47.66,,S09 - Free Business Checking,,,,,,47.66,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1007829398067371171,2020-08-09,S09 - Free Business Checking,"POS TA EXPRESS WALSE 455 US HWY 85 8 - MEMO=POS, Withdrawal, Processed",,-58.00,,,58.00,Vehicle – Fuel,,,,,,-58.00,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007829398067371171,2020-08-09,Vehicle – Fuel,"POS TA EXPRESS WALSE 455 US HWY 85 8 - MEMO=POS, Withdrawal, Processed",,58.00,,58.00,,S09 - Free Business Checking,,,,,,58.00,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1007829398084148388,2020-08-09,S09 - Free Business Checking,"POS LA VETA VALERO LA VETA CO Card 6 - MEMO=POS, Withdrawal, Processed",,-3.42,,,3.42,Meals and Entertainment,,,,,,-3.42,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1007829398084148388,2020-08-09,Meals and Entertainment,"POS LA VETA VALERO LA VETA CO Card 6 - MEMO=POS, Withdrawal, Processed",,3.42,,3.42,,S09 - Free Business Checking,,,,,,3.42,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1008558468656816020,2020-08-10,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468656816020,2020-08-10,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1008558468665204629,2020-08-10,S09 - Free Business Checking,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-9.78,,,9.78,Cigs,,,,,,-9.78,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468665204629,2020-08-10,Cigs,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-9.78,,9.78,,S09 - Free Business Checking,,,,,,-9.78,,,2020-08-05,2020-09-18,Equity,Business Owner Contribution and Drawing,
1008558468665204630,2020-08-10,S09 - Free Business Checking,"POS SEI 19585 235 W 7TH US WALSENBUR - MEMO=POS, Withdrawal, Processed",,-48.75,,,48.75,Vehicle – Fuel,,,,,,-48.75,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468665204630,2020-08-10,Vehicle – Fuel,"POS SEI 19585 235 W 7TH US WALSENBUR - MEMO=POS, Withdrawal, Processed",,48.75,,48.75,,S09 - Free Business Checking,,,,,,48.75,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1008558468640038802,2020-08-11,S09 - Free Business Checking,"DEBIT Visa Check LOAF N JUG #0024 COL - MEMO=DebitCard, Withdrawal, Processed",,-38.16,,,38.16,Vehicle – Fuel,,,,,,-38.16,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468640038802,2020-08-11,Vehicle – Fuel,"DEBIT Visa Check LOAF N JUG #0024 COL - MEMO=DebitCard, Withdrawal, Processed",,38.16,,38.16,,S09 - Free Business Checking,,,,,,38.16,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1008558468648427411,2020-08-11,S09 - Free Business Checking,"DEBIT Visa Check KFC J188004 WALSENBU - MEMO=DebitCard, Withdrawal, Processed",,-14.76,,,14.76,Meals and Entertainment,,,,,,-14.76,,,2020-08-05,2020-09-18,Asset,Cash and Bank,Checking
1008558468648427411,2020-08-11,Meals and Entertainment,"DEBIT Visa Check KFC J188004 WALSENBU - MEMO=DebitCard, Withdrawal, Processed",,14.76,,14.76,,S09 - Free Business Checking,,,,,,14.76,,,2020-08-05,2020-09-18,Expense,Operating Expense,
1009292907082964581,2020-08-11,S09 - Free Business Checking,"POS TRINIDAD TRAVEL SHOPPE 639 WEST - MEMO=POS, Withdrawal, Processed",,-37.20,,,37.20,Vehicle – Fuel,,,,,,-37.20,,,2020-08-11,2020-09-18,Asset,Cash and Bank,Checking
1009292907082964581,2020-08-11,Vehicle – Fuel,"POS TRINIDAD TRAVEL SHOPPE 639 WEST - MEMO=POS, Withdrawal, Processed",,37.20,,37.20,,S09 - Free Business Checking,,,,,,37.20,,,2020-08-11,2020-09-18,Expense,Operating Expense,
1009292907091353190,2020-08-11,S09 - Free Business Checking,"DEBIT Wave : PAYROLL : 2981044288 - MEMO=ACH, Withdrawal, Processed",,-642.21,,,642.21,Payroll – Salary & Wages,,,,,,-642.21,,,2020-08-11,2020-09-18,Asset,Cash and Bank,Checking
1009292907091353190,2020-08-11,Payroll – Salary & Wages,"DEBIT Wave : PAYROLL : 2981044288 - MEMO=ACH, Withdrawal, Processed",,642.21,,642.21,,S09 - Free Business Checking,,,,,,642.21,,,2020-08-11,2020-09-18,Expense,Payroll Expense,
1009292907074575972,2020-08-12,S09 - Free Business Checking,Walmart,,-67.77,,,67.77,Building Stuff,,,,,,-67.77,,,2020-08-11,2020-09-18,Asset,Cash and Bank,Checking
1009292907074575972,2020-08-12,Building Stuff,Walmart,,67.77,,67.77,,S09 - Free Business Checking,,,,,,67.77,,,2020-08-11,2020-09-18,Expense,Operating Expense,
1010020924558172106,2020-08-12,S09 - Free Business Checking,"DEP Deposit Bulk Checks 65 - MEMO=Deposit, Processed",,650.00,,650.00,,Home Inspection,,,,,,650.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924558172106,2020-08-12,Home Inspection,"DEP Deposit Bulk Checks 65 - MEMO=Deposit, Processed",,325.00,,,325.00,S09 - Free Business Checking,,,,,,325.00,,,2020-08-12,2020-09-18,Income,Income,
1010020924558172106,2020-08-12,Home Inspection,"DEP Deposit Bulk Checks 65 - MEMO=Deposit, Processed",,325.00,,,325.00,S09 - Free Business Checking,,,,,,325.00,,,2020-08-12,2020-09-18,Income,Income,
1010020924566560715,2020-08-12,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924566560715,2020-08-12,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010020924583337932,2020-08-12,S09 - Free Business Checking,"POS TA EXPRESS WALSE 455 US HWY 85 8 - MEMO=POS, Withdrawal, Processed",,-42.20,,,42.20,Vehicle – Fuel,,,,,,-42.20,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924583337932,2020-08-12,Vehicle – Fuel,"POS TA EXPRESS WALSE 455 US HWY 85 8 - MEMO=POS, Withdrawal, Processed",,42.20,,42.20,,S09 - Free Business Checking,,,,,,42.20,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010020924591726541,2020-08-12,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924591726541,2020-08-12,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010020924608503758,2020-08-12,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924608503758,2020-08-12,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010020924616892367,2020-08-12,S09 - Free Business Checking,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-22.46,,,22.46,Mt Dew and Cigaretts,,,,,,-22.46,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924616892367,2020-08-12,Mt Dew and Cigaretts,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-22.46,,22.46,,S09 - Free Business Checking,,,,,,-22.46,,,2020-08-12,2020-09-18,Equity,Business Owner Contribution and Drawing,
1010020924524617672,2020-08-13,S09 - Free Business Checking,"DIRECTDEP EPX ST 014205213 : MERCH SETL - MEMO=ACH, Deposit, Processed",,650.00,,650.00,,Home Inspection,,,,,,650.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924524617672,2020-08-13,Home Inspection,"DIRECTDEP EPX ST 014205213 : MERCH SETL - MEMO=ACH, Deposit, Processed",,325.00,,,325.00,S09 - Free Business Checking,,,,,,325.00,,,2020-08-12,2020-09-18,Income,Income,
1010020924524617672,2020-08-13,Home Inspection,"DIRECTDEP EPX ST 014205213 : MERCH SETL - MEMO=ACH, Deposit, Processed",,325.00,,,325.00,S09 - Free Business Checking,,,,,,325.00,,,2020-08-12,2020-09-18,Income,Income,
1010020924541394889,2020-08-13,S09 - Free Business Checking,"DEBIT Visa Check KFC J188004 WALSENBU - MEMO=DebitCard, Withdrawal, Processed",,-15.43,,,15.43,Meals and Entertainment,,,,,,-15.43,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010020924541394889,2020-08-13,Meals and Entertainment,"DEBIT Visa Check KFC J188004 WALSENBU - MEMO=DebitCard, Withdrawal, Processed",,15.43,,15.43,,S09 - Free Business Checking,,,,,,15.43,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010749026968034348,2020-08-13,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010749026968034348,2020-08-13,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010749026976422957,2020-08-13,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010749026976422957,2020-08-13,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-12,2020-09-18,Expense,Operating Expense,
1010749026968034347,2020-08-14,S09 - Free Business Checking,"DIRECTDEP EPX ST 014205213 : MERCH SETL - MEMO=ACH, Deposit, Processed",,325.00,,325.00,,Home Inspection,,,,,,325.00,,,2020-08-12,2020-09-18,Asset,Cash and Bank,Checking
1010749026968034347,2020-08-14,Home Inspection,"DIRECTDEP EPX ST 014205213 : MERCH SETL - MEMO=ACH, Deposit, Processed",,325.00,,,325.00,S09 - Free Business Checking,,,,,,325.00,,,2020-08-12,2020-09-18,Income,Income,
1011465820309576863,2020-08-14,S09 - Free Business Checking,"POS LOVES 357 FOUNTAIN CO Card 6271 - MEMO=POS, Withdrawal, Processed",,-20.54,,,20.54,Meals and Entertainment,,,,,,-20.54,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1011465820309576863,2020-08-14,Meals and Entertainment,"POS LOVES 357 FOUNTAIN CO Card 6271 - MEMO=POS, Withdrawal, Processed",,20.54,,20.54,,S09 - Free Business Checking,,,,,,20.54,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1011465820326354080,2020-08-14,S09 - Free Business Checking,"DEBIT Visa Check ISN/CI - MEMO=DebitCard, Withdrawal, Processed",,-92.00,,,92.00,ISN/Cloud Inspect,,,,,,-92.00,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1011465820326354080,2020-08-14,ISN/Cloud Inspect,"DEBIT Visa Check ISN/CI - MEMO=DebitCard, Withdrawal, Processed",,92.00,,92.00,,S09 - Free Business Checking,,,,,,92.00,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1011465820343131297,2020-08-14,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1011465820343131297,2020-08-14,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1011465820351519906,2020-08-14,S09 - Free Business Checking,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,-5.00,,,5.00,Buy Back Guarentee,,,,,,-5.00,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1011465820351519906,2020-08-14,Buy Back Guarentee,"DEBIT Visa Check INTERNACHI 303-50262 - MEMO=DebitCard, Withdrawal, Processed",,5.00,,5.00,,S09 - Free Business Checking,,,,,,5.00,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1013392203654913706,2020-08-14,Payroll Gross Pay,"Payroll period ending Aug 14, 2020",Total gross pay expense before deductions and taxes,1400.00,,1400.00,,"Payroll Employer Taxes, Payroll Liabilities",,,,,,1400.00,,,2020-08-18,2020-08-18,Expense,Payroll Expense,
1013392203654913706,2020-08-14,Payroll Employer Taxes,"Payroll period ending Aug 14, 2020",Total employer tax expense,115.74,,115.74,,"Payroll Gross Pay, Payroll Liabilities",,,,,,115.74,,,2020-08-18,2020-08-18,Expense,Payroll Expense,
1013392203654913706,2020-08-14,Payroll Liabilities,"Payroll period ending Aug 14, 2020",Total net pay owing to employees,1131.16,,,1131.16,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,1131.16,,,2020-08-18,2020-08-18,Liability,Due For Payroll,
1013392203654913706,2020-08-14,Payroll Liabilities,"Payroll period ending Aug 14, 2020",Total employee tax owing to third parties,268.84,,,268.84,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,268.84,,,2020-08-18,2020-08-18,Liability,Due For Payroll,
1013392203654913706,2020-08-14,Payroll Liabilities,"Payroll period ending Aug 14, 2020",Total employer tax owing to third parties,115.74,,,115.74,"Payroll Employer Taxes, Payroll Gross Pay",,,,,,115.74,,,2020-08-18,2020-08-18,Liability,Due For Payroll,
1012308754609233127,2020-08-15,S09 - Free Business Checking,"POS FLYING J #759 CHEYENNE WY Card 6 - MEMO=POS, Withdrawal, Processed",,-27.45,,,27.45,Vehicle – Fuel,,,,,,-27.45,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1012308754609233127,2020-08-15,Vehicle – Fuel,"POS FLYING J #759 CHEYENNE WY Card 6 - MEMO=POS, Withdrawal, Processed",,27.45,,27.45,,S09 - Free Business Checking,,,,,,27.45,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1012308754617621736,2020-08-15,S09 - Free Business Checking,"POS BJS 24713 SD HWY 79 US HERMOSA S - MEMO=POS, Withdrawal, Processed",,-5.21,,,5.21,Meals and Entertainment,,,,,,-5.21,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1012308754617621736,2020-08-15,Meals and Entertainment,"POS BJS 24713 SD HWY 79 US HERMOSA S - MEMO=POS, Withdrawal, Processed",,5.21,,5.21,,S09 - Free Business Checking,,,,,,5.21,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1013031507612163732,2020-08-16,S09 - Free Business Checking,"PAYMENT TRTHFDR*TRUTHFINDER.COM 888-8974 - MEMO=BillPayment, Withdrawal, Processed",,-27.78,,,27.78,Computer – Software,,,,,,-27.78,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1013031507612163732,2020-08-16,Computer – Software,"PAYMENT TRTHFDR*TRUTHFINDER.COM 888-8974 - MEMO=BillPayment, Withdrawal, Processed",,27.78,,27.78,,S09 - Free Business Checking,,,,,,27.78,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1013031507595386515,2020-08-17,S09 - Free Business Checking,"DEBIT PAYPAL : INST XFER : PAYPALSI - MEMO=ACH, Withdrawal, Processed",,-20.00,,,20.00,HIP,,,,,,-20.00,,,2020-08-14,2020-09-18,Asset,Cash and Bank,Checking
1013031507595386515,2020-08-17,HIP,"DEBIT PAYPAL : INST XFER : PAYPALSI - MEMO=ACH, Withdrawal, Processed",,20.00,,20.00,,S09 - Free Business Checking,,,,,,20.00,,,2020-08-14,2020-09-18,Expense,Operating Expense,
1013759798094618192,2020-08-17,S09 - Free Business Checking,"XFER Deposit Home Banking Transfer Fr - MEMO=InternetBanking, Deposit, Processed, Transfer",,2000.00,,2000.00,,Uncategorized Income,,,,,,2000.00,,,2020-08-18,2025-08-09,Asset,Cash and Bank,Checking
1013759798094618192,2020-08-17,Uncategorized Income,"XFER Deposit Home Banking Transfer Fr - MEMO=InternetBanking, Deposit, Processed, Transfer",,2000.00,,,2000.00,S09 - Free Business Checking,,,,,,2000.00,,,2020-08-18,2025-08-09,Income,Uncategorized Income,
1013759798111395409,2020-08-17,S09 - Free Business Checking,"POS VALLEY PHARMACY COLORADO CITY CO - MEMO=POS, Withdrawal, Processed",,-3.63,,,3.63,COVID Expenses,,,,,,-3.63,,,2020-08-18,2020-09-18,Asset,Cash and Bank,Checking
1013759798111395409,2020-08-17,COVID Expenses,"POS VALLEY PHARMACY COLORADO CITY CO - MEMO=POS, Withdrawal, Processed",,3.63,,3.63,,S09 - Free Business Checking,,,,,,3.63,,,2020-08-18,2020-09-18,Expense,Operating Expense,
1013759798119784018,2020-08-17,S09 - Free Business Checking,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-19.58,,,19.58,Cigs,,,,,,-19.58,,,2020-08-18,2020-09-18,Asset,Cash and Bank,Checking
1013759798119784018,2020-08-17,Cigs,"POS LOAF N JUG #0024 4401 HIGHWAY 16 - MEMO=POS, Withdrawal, Processed",,-19.58,,19.58,,S09 - Free Business Checking,,,,,,-19.58,,,2020-08-18,2020-09-18,Equity,Business Owner Contribution and Drawing,
1013759798136561235,2020-08-17,S09 - Free Business Checking,"CHECK Check #1126 Withdrawal - MEMO=Draft, Withdrawal, Processed",,-870.35,,,870.35,Renters Insurance,,,,,,-870.35,,,2020-08-18,2020-09-18,Asset,Cash and Bank,Checking
